id;name;nationality;sex;dob;height;weight;sport;gold;silver;bronze
90017888;Hongxia Li;CHN;female;09/10/1986;1.68;63;hockey;0;0;0
567560651;Huanhuan Ma;CHN;female;1/13/90;1.78;66;aquatics;0;0;0
874312122;Hui Cao;CHN;female;09/07/1991;1.75;70;archery;0;0;0
825117534;Huihui Lyu;CHN;female;6/26/89;1.71;70;athletics;0;0;0
552569008;Huijun Lin;CHN;female;02/01/1993;1.7;59;athletics;0;0;0
628637344;Huilin Le;CHN;female;04/01/1989;1.72;62;fencing;0;0;0
203027250;Huixia Liu;CHN;female;11/30/97;1.57;48;aquatics;1;0;0
290373539;Jiahui Lou;CHN;female;5/26/91;1.67;55;football;0;0;0
249355001;Jiajia Guo;CHN;female;06/06/1994;1.71;65;hockey;0;0;0
404900556;Jialu Hao;CHN;female;8/20/87;1.76;66;fencing;0;1;0
643778716;Jialuo Shi;CHN;male;1/25/93;1.84;71;fencing;0;0;0
801219490;Jianan Wang;CHN;male;8/27/96;1.85;72;athletics;0;0;0
2310622;Jianbin He;CHN;male;2/18/93;1.88;83;aquatics;0;0;0
546426458;Jianfei Ma;CHN;male;7/29/84;1.86;78;fencing;0;0;0
715962035;Jianguan Hu;CHN;male;05/11/1993;1.68;;boxing;0;0;1
44701367;Jianli Guo;CHN;male;03/06/1988;1.78;73;modern pentathlon;0;0;0
735180620;Jianlian Yi;CHN;male;10/27/87;2.13;113;basketball;0;0;0
561632085;Jianming Shu;CHN;male;1/26/90;1.8;75;canoe;0;0;0
606768935;Jiao Xue;CHN;female;1/30/93;1.71;59;football;0;0;0
446754999;Jiaojiao De;CHN;female;01/05/1990;1.67;57;hockey;0;0;0
964498000;Jiaqi Li;CHN;female;07/02/1995;1.68;63;hockey;0;0;0
24639304;Jiawei Zhang;CHN;male;01/08/1989;1.72;;boxing;0;0;0
497442355;Jiaxin Tan;CHN;female;12/03/1996;1.48;36;gymnastics;0;0;1
534753096;Jiaxin Wu;CHN;female;2/28/97;1.64;72;archery;0;0;0
72458951;Jiayu Xu;CHN;male;8/19/95;1.87;78;aquatics;0;1;0
628163232;Jie Chen;CHN;female;2/28/95;1.77;65;aquatics;0;0;0
121538011;Jie Dong;CHN;female;10/31/98;1.7;62;aquatics;0;0;0
900705990;Jie Yao;CHN;male;9/21/90;1.88;85;athletics;0;0;0
669978803;Jike Zhang;CHN;male;2/14/88;1.78;70;table tennis;1;1;0
585498699;Jin Ma;CHN;female;05/07/1988;1.67;58;badminton;0;0;0
617397429;Jing Zhang;CHN;female;6/16/96;1.66;62;aquatics;0;0;0
197574532;Jingbin Zhao;CHN;male;4/18/90;1.85;72;rowing;0;0;0
535068479;Jingjing Zhang;CHN;female;12/03/1988;1.64;65;shooting;0;0;0
800643493;Jingli Duan;CHN;female;03/08/1989;1.8;76;rowing;0;0;1
890471066;Jinglin Shi;CHN;female;01/03/1993;1.75;69;aquatics;0;0;1
663047032;Jingnan Zhao;CHN;female;03/07/1995;1.68;51;gymnastics;0;0;0
822617830;Jingyao Yu;CHN;female;2/13/99;1.78;63;aquatics;0;0;0
343852409;Jingyu Wu;CHN;female;02/01/1987;1.67;51;taekwondo;0;0;0
262158592;Jinjie Gong;CHN;female;11/12/1986;1.65;65;cycling;1;0;0
316863678;Jinrong Zhang;CHN;female;3/24/97;1.63;58;hockey;0;0;0
426963180;Jiwei Zhao;CHN;male;8/25/95;1.85;80;basketball;0;0;0
837661821;Jun Shan;CHN;male;08/07/1994;1.72;;boxing;0;0;0
328126879;Jun Yang;CHN;female;4/28/88;1.8;69;aquatics;0;0;0
184749002;Junhua Yin;CHN;female;8/27/90;1.67;;boxing;0;1;0
645739020;Junxia Yang;CHN;female;05/02/1989;1.69;63;judo;0;0;0
47855369;Ka Bian;CHN;female;01/05/1993;1.82;115;athletics;0;0;0
619887656;Kai Qin;CHN;male;1/31/86;1.7;65;aquatics;0;0;1
372060903;Katai Yeerlanbieke;CHN;male;7/16/90;1.69;77;wrestling;0;0;0
650099766;Keyuan Shang;CHN;male;02/04/1995;1.83;79;aquatics;0;0;0
804034599;Lei Gao;CHN;male;01/02/1992;1.7;64;gymnastics;0;0;1
101911346;Lei Gong;CHN;male;3/26/83;1.85;88;sailing;0;0;0
176154136;Li Du;CHN;female;03/05/1982;1.7;55;shooting;0;1;1
447494695;Li Guo;CHN;female;05/11/1993;1.67;54;aquatics;0;1;0
157385962;Li Lin;CHN;female;07/05/1992;1.71;70;volleyball;1;0;0
394183572;Li Yang;CHN;female;1/31/91;1.67;58;football;0;0;0
837742830;Lian Yuan Wang;CHN;female;8/26/94;1.67;60;triathlon;0;0;0
547595943;Lijia Xu;CHN;female;8/30/87;1.76;60;sailing;0;0;0
16471586;Lijiao Gong;CHN;female;1/24/89;1.75;105;athletics;0;0;0
202813499;Lijun Chen;CHN;male;02/08/1993;1.62;62;weightlifting;0;0;0
653834235;Lijun Zu;CHN;male;11/26/89;1.88;87;aquatics;0;0;0
64295130;Lin Peng;CHN;female;04/04/1995;1.83;73;aquatics;0;0;0
449688745;Lina Zhao;CHN;female;9/18/91;1.88;67;football;0;0;0
24311177;Ling Li;CHN;female;07/06/1989;1.85;63;athletics;0;0;0
41586210;Ling Zhang;CHN;female;2/27/97;1.82;75;rowing;0;0;0
348322475;Ling Zhang;CHN;female;9/18/92;1.72;51;gymnastics;0;0;0
439546048;Lingwei Kong;CHN;female;7/28/95;1.63;51;athletics;0;0;0
399160547;Lingwei Li;CHN;female;1/26/89;1.74;72;athletics;0;0;0
463712046;Lizhu Huang;CHN;female;10/09/1987;1.74;71;sailing;0;0;0
366057032;Long Chen;CHN;male;1/18/89;1.88;81;badminton;1;0;0
736738706;Long Ma;CHN;male;10/20/88;1.75;72;table tennis;2;0;0
105066319;Lu Li;CHN;female;2/18/92;1.6;55;canoe;0;0;0
78006686;Lumin Wang;CHN;male;12/07/1990;1.7;67;wrestling;0;0;0
684910206;Man Sun;CHN;male;8/22/95;1.88;70;rowing;0;0;0
639340405;Man Yang;CHN;female;11/02/1995;1.86;73;football;0;0;0
748912024;Manqi Ge;CHN;female;10/13/97;1.62;52;athletics;0;0;0
508723001;Meichen Sun;CHN;female;11/01/1998;1.75;63;aquatics;0;0;0
531197956;Meiyu Liang;CHN;female;01/08/1994;1.66;63;hockey;0;0;0
958603253;Meng Wei;CHN;female;6/14/89;1.69;57;shooting;0;0;0
715981032;Menghui Zhu;CHN;female;3/23/99;1.77;62;aquatics;0;0;0
401470235;Menglu Ma;CHN;female;9/24/97;1.67;61;cycling;0;0;0
271606334;Mengni Tang;CHN;female;04/08/1994;1.69;59;aquatics;0;1;0
658441949;Mengqian Ren;CHN;female;10/04/1993;1.75;66;athletics;0;0;0
899791888;Mengran Sun;CHN;female;7/16/92;1.95;83;basketball;0;0;0
525021516;Mengxin Sun;CHN;female;04/08/1993;1.9;84;basketball;0;0;0
304831992;Mengxue Zhang;CHN;female;02/06/1991;1.62;70;shooting;1;0;0
566918843;Mengyu Wang;CHN;female;5/25/92;1.7;71;hockey;0;0;0
84728158;Min Zhang;CHN;female;6/20/93;1.8;84;rowing;0;0;0
879015845;Min Zhou;CHN;female;12/16/97;1.72;64;aquatics;0;0;0
44722504;Minggang Zhao;CHN;male;5/30/88;1.85;;boxing;0;0;0
875570651;Minxia Wu;CHN;female;11/10/1985;1.67;53;aquatics;1;0;0
824855418;Muhao Li;CHN;male;06/02/1992;2.18;115;basketball;0;0;0
143551773;Na Wang;CHN;female;08/05/1994;1.66;59;hockey;0;0;0
921608416;Nan Chen;CHN;female;01/08/1983;1.95;94;basketball;0;0;0
131634277;Nan Zhang;CHN;male;03/01/1990;1.83;75;badminton;1;0;1
978016075;Ni Yan;CHN;female;03/02/1987;1.92;74;volleyball;1;0;0
844998028;Ning Ding;CHN;female;6/20/90;1.71;63;table tennis;2;0;0
802449703;Ning Wei;CHN;female;08/05/1982;1.67;60;shooting;0;0;0
678886243;Peimeng Zhang;CHN;male;3/13/87;1.86;78;athletics;0;0;0
374248899;Peina Chen;CHN;female;6/19/89;1.72;63;sailing;0;1;0
703818710;Peng Han;CHN;female;12/20/89;1.65;60;football;0;0;0
431074718;Peng Zhou;CHN;male;10/11/1989;2.06;102;basketball;0;0;0
859561876;Ping Yao;CHN;female;3/19/93;1.6;58;cycling;0;0;0
138538135;Pingan Shen;CHN;male;4/20/94;1.82;73;cycling;0;0;0
321163659;Qi Zhou;CHN;male;1/16/96;2.17;95;basketball;0;0;0
17611557;Qian Chen;CHN;female;1/14/87;1.63;54;modern pentathlon;0;0;0
497917027;Qian Li;CHN;female;06/06/1990;1.8;;boxing;0;0;1
889734754;Qian Ren;CHN;female;2/20/01;1.62;49;aquatics;1;0;0
517073047;Qian Yu;CHN;female;3/25/92;1.66;55;hockey;0;0;0
596026558;Qiang Li;CHN;male;01/04/1989;1.86;84;canoe;0;0;0
725478524;Qiang Meng;CHN;male;07/03/1987;1.86;122;wrestling;0;0;0
521823425;Qiang Pan;CHN;male;1/21/85;1.85;85;shooting;0;0;0
58421484;Qiang Wang;CHN;female;1/14/92;1.72;60;tennis;0;0;0
212028981;Qianxun Hu;CHN;male;9/18/87;1.78;;boxing;0;0;0
657089417;Qibin Zhang;CHN;male;6/23/94;1.85;85;aquatics;0;0;0
143319125;Qifeng Pu;CHN;male;01/03/1986;1.84;80;shooting;0;0;0
114459374;Qinan Zhu;CHN;male;11/15/84;1.83;75;shooting;0;0;0
509966707;Qing Ma;CHN;female;8/24/92;1.74;68;canoe;0;0;0
673843844;Qingling Song;CHN;female;7/22/86;1.74;69;hockey;0;0;0
119828579;Qingquan Long;CHN;male;12/03/1990;1.5;56;weightlifting;1;0;0
461528297;Qiong Wu;CHN;female;4/28/89;1.67;59;hockey;0;0;0
171553885;Qiqi Yuan;CHN;female;10/26/95;1.55;50;athletics;0;0;0
677460608;Qiuxia Cui;CHN;female;09/11/1990;1.66;63;hockey;0;0;0
207837009;Qiuyue Wei;CHN;female;9/26/88;1.82;65;volleyball;1;0;0
479803559;Ran Sui;CHN;male;6/25/92;1.93;96;basketball;0;0;0
642982452;Renxue Zhu;CHN;male;04/06/1991;1.7;50;athletics;0;0;0
950284932;Riwei Wang;CHN;male;3/21/93;1.82;85;canoe;0;0;0
209988250;Rong Shang;CHN;female;02/12/2000;1.7;45;gymnastics;0;0;0
821012000;Rong Zhao;CHN;female;08/02/1991;1.71;59;football;0;0;0
27201624;Rui Xu;CHN;female;06/06/1995;1.7;63;wrestling;0;0;0
3876003;Rui Zhang;CHN;female;1/17/89;1.72;62;football;0;0;0
854755696;Ruolin Chen;CHN;female;12/12/1992;1.6;49;aquatics;1;0;0
777015312;Ruoqi Hui;CHN;female;03/04/1991;1.92;78;volleyball;1;0;0
622244605;Ruyin Tan;CHN;female;7/17/94;1.65;59;football;0;0;0
138238574;Saisai Zheng;CHN;female;02/05/1994;1.7;62;tennis;0;0;0
745752282;Saiyinjirigala;CHN;male;12/14/89;1.75;73;judo;0;0;0
206262070;Sen Qiao;CHN;male;5/14/90;1.97;85;taekwondo;0;0;0
297515398;Shanshan Feng;CHN;female;08/05/1989;1.72;85;golf;0;0;1
70444302;Shanshan Li;CHN;female;03/03/1987;1.78;62;basketball;0;0;0
124085107;Shanshan Liu;CHN;female;3/16/92;1.69;65;football;0;0;0
620111487;Shanshan Wang;CHN;female;1/27/90;1.69;57;football;0;0;0
843106594;Shaoqing Hua;CHN;female;02/12/1994;1.65;50;athletics;0;0;0
256335420;Sheng Lei;CHN;male;03/07/1984;1.93;77;fencing;0;0;0
551099828;Shengbo Zhao;CHN;male;4/14/82;1.75;81;shooting;0;0;0
693828504;Shengfeng Bi;CHN;male;1/28/89;1.83;87;wrestling;0;0;0
450566696;Shijia Wang;CHN;female;8/25/93;1.74;63;aquatics;0;0;0
139152565;Shijie Qieyang;CHN;female;11/11/1990;1.6;45;athletics;0;0;0
207795938;Shiwen Liu;CHN;female;04/12/1991;1.6;54;table tennis;1;0;0
538468544;Shiwen Ye;CHN;female;03/01/1996;1.72;71;aquatics;0;0;0
36387534;Shiying Liu;CHN;female;9/24/93;1.79;76;athletics;0;0;0
129298920;Shuai Peng;CHN;female;01/08/1986;1.73;65;tennis;0;0;0
179157979;Shuai Zhang;CHN;female;1/21/89;1.77;66;tennis;0;0;0
990347414;Shuai Zhao;CHN;male;8/15/95;1.88;63;taekwondo;1;0;0
72738698;Shuang Wang;CHN;female;1/23/95;1.65;59;football;0;0;0
843868379;Shudi Deng;CHN;male;09/10/1991;1.63;58;gymnastics;0;0;1
293576739;Shuijiao Wu;CHN;female;6/19/91;1.61;53;athletics;0;0;0
972669681;Shun Wang;CHN;male;02/11/1994;1.91;81;aquatics;0;0;1
833912254;Shuo Cao;CHN;male;10/08/1991;1.8;77;athletics;0;0;0
389167708;Shuyin Zheng;CHN;female;05/01/1994;1.88;75;taekwondo;1;0;0
299706553;Sijing Huang;CHN;female;01/08/1996;1.9;82;basketball;0;0;0
726164746;Siling Yi;CHN;female;05/06/1989;1.65;51;shooting;0;0;1
740126529;Siyao Shu;CHN;female;09/12/1992;1.67;52;gymnastics;0;0;0
939825627;Song Gao;CHN;female;4/16/92;1.9;85;basketball;0;0;0
51012324;Song Yu;CHN;female;08/06/1986;1.82;128;judo;0;0;1
278485243;Suping Meng;CHN;female;7/17/89;1.73;120;weightlifting;1;0;0
725478923;Tao Tian;CHN;male;04/08/1994;1.72;85;weightlifting;0;1;0
802574833;Tian Miao;CHN;female;1/18/93;1.86;83;rowing;0;0;0
439028036;Tianshi Zhong;CHN;female;02/02/1991;1.68;62;cycling;1;0;0
334432362;Tiexin Wang;CHN;male;2/24/89;1.87;73;rowing;0;0;0
872228172;Ting Shao;CHN;female;12/10/1989;1.84;75;basketball;0;0;0
738894846;Ting Zhu;CHN;female;11/29/94;1.95;78;volleyball;1;0;0
11288154;Tingmao Shi;CHN;female;8/31/91;1.59;52;aquatics;2;0;0
731978113;Tingting Liu;CHN;female;1/29/90;1.78;87;athletics;0;0;0
59547454;Wei Deng;CHN;female;2/14/93;1.59;62;weightlifting;1;0;0
843515403;Wei Hong;CHN;male;10/04/1989;1.92;86;badminton;0;0;0
739056222;Wei Jin;CHN;male;2/26/87;1.83;70;rowing;0;0;0
450932930;Wei Liu;CHN;male;11/27/87;1.75;;boxing;0;0;0
358145132;Wei Pang;CHN;male;7/19/86;1.78;77;shooting;0;0;1
520932256;Wei Sun;CHN;male;10/27/92;1.93;69;fencing;0;0;0
416880116;Wei Wang;CHN;male;07/07/1988;1.8;70;sailing;0;0;0
253018225;Wei Yu;CHN;male;09/11/1987;1.8;55;athletics;0;0;0
42043973;Weiwei Zhang;CHN;female;10/07/1990;1.82;66;aquatics;0;0;0
254471828;Weiwei Zhu;CHN;female;5/22/90;1.8;70;rowing;0;0;0
682325171;Wen Lu;CHN;female;2/26/90;1.88;78;basketball;0;0;0
628804962;Wenjun Guo;CHN;female;6/22/84;1.68;60;shooting;0;0;0
992307110;Wenjun Ren;CHN;female;1/15/92;1.75;67;canoe;0;0;0
566882529;Wenjun Xie;CHN;male;07/11/1990;1.9;87;athletics;0;0;0
111882527;Wenna He;CHN;female;1/19/89;1.6;50;gymnastics;0;0;0
886760487;Wenxiu Zhang;CHN;female;3/22/86;1.83;105;athletics;0;1;0
526167499;Wenyan Sun;CHN;female;12/27/89;1.7;58;aquatics;0;2;0
71120079;Wenyi Huang;CHN;female;03/06/1991;1.78;63;rowing;0;0;1
933749251;Xia Ding;CHN;female;1/13/90;1.8;67;volleyball;1;0;0
944403692;Xiang Li;CHN;male;07/02/1993;1.91;85;aquatics;0;0;0
427125476;Xiang Liu;CHN;female;09/01/1996;1.8;66;aquatics;0;0;0
591962828;Xiangyu Gong;CHN;female;4/21/97;1.86;72;volleyball;1;0;0
591353538;Xiao Gu;CHN;female;3/18/93;1.74;60;aquatics;0;1;0
46661716;Xiao Sun;CHN;female;6/13/92;1.67;57;hockey;0;0;0
470006570;Xiaochuan Zhai;CHN;male;3/24/93;2.04;100;basketball;0;0;0
306770484;Xiaohan Mei;CHN;female;11/11/1996;1.8;100;aquatics;0;0;0
247133219;Xiaohong Li;CHN;female;01/08/1995;1.62;48;athletics;0;0;0
161425340;Xiaojia Chen;CHN;female;04/02/1988;1.82;68;basketball;0;0;0
603812058;Xiaojing Liang;CHN;female;04/07/1997;1.56;48;athletics;0;0;0
780086362;Xiaojun Lyu;CHN;male;7/27/84;1.72;77;weightlifting;0;1;0
756419344;Xiaoli Wang;CHN;female;05/12/1982;1.69;70;sailing;0;0;0
562938446;Xiaolin Bi;CHN;female;9/18/89;1.76;62;football;0;0;0
713954597;Xiaoling Luo;CHN;female;9/20/88;1.7;68;cycling;0;0;0
750468323;Xiaolong Xu;CHN;male;12/20/92;1.85;70;athletics;0;0;0
317190997;Xiaolu Li;CHN;female;11/07/1992;1.67;51;aquatics;0;1;0
70171405;Xiaonan Zhang;CHN;female;7/21/92;1.68;58;modern pentathlon;0;0;0
620187619;Xiaotong Liu;CHN;female;2/16/90;1.88;70;volleyball;1;0;0
363955533;Xiaoxia Li;CHN;female;1/15/88;1.74;65;table tennis;1;1;0
53876451;Xiaoxu Ma;CHN;female;06/05/1988;1.72;73;football;0;0;0
870464131;Xiaoxue Zhang;CHN;female;12/13/92;1.62;51;hockey;0;0;0
518352291;Xin Xin;CHN;female;11/06/1996;1.76;61;aquatics;0;0;0
79448712;Xin Xu;CHN;male;01/08/1990;1.8;67;table tennis;1;0;0
402209729;Xinglong Gao;CHN;male;03/12/1994;1.82;63;athletics;0;0;0
140331302;Xingqiang Tang;CHN;male;08/11/1995;1.7;61;athletics;0;0;0
284651542;Xinping Liang;CHN;female;7/31/94;1.71;60;aquatics;0;1;0
265059163;Xinyan Wang;CHN;female;4/26/91;1.81;73;aquatics;0;0;0
193062950;Xinyan Zhang;CHN;female;02/09/1994;1.7;55;athletics;0;0;0
95255319;Xinyi Chen;CHN;female;01/02/1998;1.78;62;aquatics;0;0;0
527379806;Xinyu Zhang;CHN;female;03/09/1997;1.66;60;aquatics;0;0;0
83460072;Xinyue Su;CHN;female;11/08/1991;1.78;94;athletics;0;0;0
429546103;Xinyue Yuan;CHN;female;12/21/96;2.01;78;volleyball;1;0;0
846423919;Xinyue Zhang;CHN;female;05/05/1993;1.77;73;rowing;0;0;0
692957998;Xiuzhi Lu;CHN;female;10/26/93;1.6;45;athletics;0;0;1
305914002;Xiyu Lin;CHN;female;2/25/96;1.71;65;golf;0;0;0
773136288;Xuechen Huang;CHN;female;2/25/90;1.75;62;aquatics;0;2;0
199638855;Xuechun Zhong;CHN;female;1/18/94;1.66;55;wrestling;0;0;0
597272613;Xueer Wang;CHN;female;1/15/98;1.78;67;aquatics;0;0;0
652008471;Xuerui Li;CHN;female;1/24/91;1.75;65;badminton;0;0;0
283158368;Xuesong Gu;CHN;male;6/21/93;1.78;76;archery;0;0;0
166545543;Xunzhao Cheng;CHN;male;02/09/1991;1.85;90;judo;0;0;1
152863317;Ya Tan;CHN;male;7/18/92;1.74;70;canoe;0;0;0
420817403;Yajie Si;CHN;female;12/04/1998;1.64;57;aquatics;0;1;0
267368627;Yajun Li;CHN;female;4/27/93;1.51;53;weightlifting;0;0;0
294527962;Yali Jing;CHN;female;5/25/89;1.76;63;cycling;0;0;0
450541833;Yan Jiang;CHN;female;01/10/1989;1.78;70;rowing;0;0;0
333015501;Yan Wang;CHN;female;8/22/91;1.75;61;football;0;0;0
44353519;Yan Wang;CHN;female;10/30/99;1.4;33;gymnastics;0;0;1
308918609;Yanan Sun;CHN;female;9/15/92;1.61;51;wrestling;0;0;1
293632748;Yang Chen;CHN;female;07/10/1991;1.8;97;athletics;0;0;0
136270822;Yang Fan;CHN;male;01/03/1990;1.83;78;cycling;0;0;0
760332947;Yang Gao;CHN;female;03/01/1993;1.78;105;athletics;0;0;0
490068469;Yang Liu;CHN;male;09/10/1994;1.62;61;gymnastics;0;0;1
99159206;Yang Lyu;CHN;female;11/26/93;1.83;77;rowing;0;0;0
349451420;Yang Peng;CHN;female;1/17/92;1.63;59;hockey;0;0;0
344496691;Yang Sun;CHN;male;12/01/1991;2;92;aquatics;1;1;0
270107002;Yang Yu;CHN;female;04/07/1986;1.66;62;badminton;0;0;0
188592965;Yanhan Ai;CHN;female;02/07/2002;1.68;54;aquatics;0;0;0
413602471;Yanmei Xiang;CHN;female;6/13/92;1.63;69;weightlifting;1;0;0
210648871;Yanyuhang Ding;CHN;male;8/20/93;2;91;basketball;0;0;0
901257700;Yasha Gu;CHN;female;11/28/90;1.65;60;football;0;0;0
842346625;Yating Sun;CHN;female;2/24/88;1.8;76;aquatics;0;0;0
371339083;Yawen Hou;CHN;female;09/09/1998;1.81;71;aquatics;0;0;0
874979172;Yaxin Liu;CHN;female;6/16/99;1.78;69;aquatics;0;0;0
145504141;Ye Yang;CHN;female;5/26/94;1.72;50;gymnastics;0;0;0
923838612;Yi Mao;CHN;female;9/16/99;1.51;35;gymnastics;0;0;1
154566738;Yi Tang;CHN;female;01/08/1993;1.77;70;aquatics;0;0;0
763147414;Yifan Xu;CHN;female;08/08/1988;1.65;60;tennis;0;0;0
62526339;Yifei Cao;CHN;male;5/20/88;1.75;75;shooting;0;0;0
221613357;Yihan Wang;CHN;female;1/18/88;1.78;65;badminton;0;0;0
522417913;Yilin Fan;CHN;female;11/11/1999;1.48;37;gymnastics;0;0;1
780210993;Yilin Zhou;CHN;female;9/18/92;1.75;63;aquatics;0;0;0
639260564;Ying Chen;CHN;female;11/04/1977;1.64;67;shooting;0;0;0
911763971;Ying Li;CHN;female;01/07/1993;1.7;61;football;0;0;0
51254244;Ying Lu;CHN;female;1/22/89;1.75;65;aquatics;0;0;0
9996220;Ying Luo;CHN;female;01/11/1991;1.64;62;badminton;0;0;0
854775269;Yingnan Ma;CHN;female;03/03/1984;1.58;52;judo;0;0;0
56600686;Yiwen Sun;CHN;female;6/17/92;1.77;63;fencing;0;1;1
413280688;Yixuan Hu;CHN;male;10/23/94;1.85;83;aquatics;0;0;0
144141011;Yongli Wei;CHN;female;10/11/1991;1.68;58;athletics;0;0;0
194045564;Yongqing Lin;CHN;male;12/24/92;1.9;85;aquatics;0;0;0
338890574;Yongshi Liu;CHN;female;2/19/90;1.76;62;fencing;0;0;0
804864776;Youxue Mo;CHN;male;02/10/1996;1.8;65;athletics;0;0;0
470277926;Yu Luo;CHN;female;01/11/1991;1.64;66;badminton;0;0;0
245945587;Yu Wang;CHN;male;8/18/91;1.9;65;athletics;0;0;0
262263057;Yu Xing;CHN;male;03/12/1991;1.88;90;archery;0;0;0
112835195;Yu Zhou;CHN;female;1/23/89;1.74;67;canoe;0;0;0
886518793;Yuan Cao;CHN;male;02/07/1995;1.67;62;aquatics;1;0;1
960243282;Yuan Yue;CHN;female;7/23/87;1.82;72;volleyball;0;0;0
50733042;Yuanhui Fu;CHN;female;01/07/1996;1.79;67;aquatics;0;0;1
247982546;Yuanting Tang;CHN;female;08/02/1994;1.75;70;badminton;0;0;0
27660873;Yuchen Zou;CHN;male;07/05/1996;2.03;107;basketball;0;0;0
622790122;Yucheng Han;CHN;male;12/16/78;1.78;55;athletics;0;0;0
427057376;Yudiao Zhao;CHN;female;5/25/89;1.74;68;hockey;0;0;0
426336563;Yue Cao;CHN;female;10/29/95;1.78;72;aquatics;0;0;0
282448416;Yue Li;CHN;female;10/27/93;1.7;65;canoe;0;0;0
500859635;Yue Lin;CHN;male;7/24/91;1.64;58;aquatics;1;0;0
23443327;Yue Zhang;CHN;female;9/30/90;1.85;64;football;0;0;0
517058377;Yuehong Li;CHN;male;8/28/89;1.73;71;shooting;0;0;1
968356783;Yufei Zhang;CHN;female;4/19/98;1.76;62;aquatics;0;0;0
97065462;Yuhan Zhang;CHN;female;01/06/1995;1.73;60;aquatics;0;0;0
122679223;Yuhang Wu;CHN;male;06/03/1997;1.78;72;aquatics;0;0;0
480817405;Yuhong Qi;CHN;female;8/25/89;1.66;78;archery;0;0;0
834189492;Yujie Sun;CHN;female;08/10/1992;1.85;78;fencing;0;1;0
491896324;Yunlei Zhao;CHN;female;8/25/86;1.73;60;badminton;0;0;1
787363560;Yunli Xu;CHN;female;08/02/1987;1.95;75;volleyball;1;0;0
243639998;Yunlong Jiao;CHN;male;5/19/88;1.9;87;fencing;0;0;0
274497328;Yuqing Bao;CHN;female;9/23/93;1.73;55;gymnastics;0;0;0
73681451;Yuwei Wang;CHN;female;7/16/91;1.87;74;rowing;0;0;0
280809443;Zangjun Xu;CHN;male;02/06/1992;1.75;65;sailing;0;0;0
343970933;Zelin Cai;CHN;male;04/11/1991;1.75;55;athletics;0;1;0
788878355;Zetao Ning;CHN;male;03/06/1993;1.91;80;aquatics;0;0;0
548518238;Zhe Yang;CHN;male;7/14/91;1.87;105;weightlifting;0;0;0
315308490;Zhehui Zhang;CHN;female;1/17/88;1.77;76;judo;0;0;0
167115740;Zhelin Wang;CHN;male;1/20/94;2.14;100;basketball;0;0;0
448660080;Zhen Wang;CHN;male;6/26/89;1.72;65;cycling;0;0;0
920733515;Zhen Wang;CHN;male;8/24/91;1.75;55;athletics;1;0;0
604655983;Zhen Zeng;CHN;female;11/28/93;1.7;61;aquatics;0;1;0
925389312;Zhendong Wang;CHN;male;01/11/1991;1.8;55;athletics;0;0;0
659569127;Zheng Wang;CHN;female;12/14/87;1.75;105;athletics;0;0;0
272027054;Zhenye Xie;CHN;male;8/17/93;1.84;78;athletics;0;0;0
756808595;Zhifang Zhao;CHN;female;08/11/1994;1.68;57;basketball;0;0;0
123124501;Zhiwei Deng;CHN;male;02/01/1988;1.88;120;wrestling;0;0;0
484683254;Zhiwei Wang;CHN;male;7/18/88;1.78;77;shooting;0;0;0
334126873;Zhiyong Shi;CHN;male;10/10/1993;1.68;69;weightlifting;1;0;0
366579245;Zhongrong Cao;CHN;male;11/03/1981;1.8;73;modern pentathlon;0;0;0
839669919;Zhuhao Li;CHN;male;01/09/1999;1.85;76;aquatics;0;0;0
105609876;Zi He;CHN;female;12/10/1990;1.6;52;aquatics;0;1;0
807355678;Ziao Qiu;CHN;male;8/30/98;1.82;67;aquatics;0;0;0
425868187;Zibei Yan;CHN;male;10/12/1995;1.9;75;aquatics;0;0;0
560564596;Zicheng Hui;CHN;male;06/02/1989;1.77;70;shooting;0;0;0
192304802;Zihan Zhao;CHN;female;09/04/1993;1.72;62;aquatics;0;0;0
799874941;Zixia Ou;CHN;female;9/24/95;1.68;61;hockey;0;0;0
88361042;di Xiao;CHN;male;5/14/91;1.85;100;wrestling;0;0;0
917755766;Abdi Nageeye;NED;male;03/02/1989;1.65;54;athletics;0;0;0
457663778;Adelinde Cornelissen;NED;female;07/07/1979;1.68;55;equestrian;0;0;0
26797739;Ae-Ri Noort;NED;female;01/10/1983;1.6;49;rowing;0;0;0
998446972;Afrodite Zegers;NED;female;12/02/1991;1.61;58;sailing;0;0;0
971329341;Ailly Luciano;NED;female;3/25/91;1.71;69;handball;0;0;0
636505415;Aletta Jorritsma;NED;female;5/17/89;1.86;76;rowing;0;0;0
583622968;Alexander Brouwer;NED;male;11/03/1989;1.98;90;volleyball;0;0;1
273156241;Alice Naber-Lozeman;NED;female;05/07/1971;1.68;62;equestrian;0;0;0
400345706;Andrea Deelstra;NED;female;03/06/1985;1.64;46;athletics;0;0;0
65085149;Andrea Kneppers;NED;female;2/24/93;1.75;67;aquatics;0;0;0
948174500;Angela Malestein;NED;female;1/31/93;1.73;66;handball;0;0;0
143427231;Anicka van Emden;NED;female;12/10/1986;1.69;63;judo;0;0;1
232686773;Anna van der Breggen;NED;female;4/18/90;1.67;56;cycling;1;0;1
618276677;Anne Buijs;NED;female;12/02/1991;1.9;73;volleyball;0;0;0
